Timestamp,Elapsed_Seconds,Capacitance
2025-11-25 12:03:59.988079,27.9311,82.0
2025-11-25 12:04:00.043612,27.9867,38.0
2025-11-25 12:04:00.085676,28.0287,16.0
2025-11-25 12:04:00.142581,28.0856,5.0
2025-11-25 12:04:00.190473,28.1335,13.0
2025-11-25 12:04:00.232363,28.1754,5.0
2025-11-25 12:04:00.290402,28.2334,6.0
2025-11-25 12:04:00.338828,28.2819,7.0
2025-11-25 12:04:00.391358,28.3344,12.0
2025-11-25 12:04:00.436050,28.3791,28.0
2025-11-25 12:04:00.492874,28.4359,31.0
2025-11-25 12:04:00.536509,28.4796,30.0
2025-11-25 12:04:00.591276,28.5343,28.0
2025-11-25 12:04:00.636755,28.5798,36.0
2025-11-25 12:04:00.682530,28.6256,7.0
2025-11-25 12:04:00.740369,28.6834,6.0
2025-11-25 12:04:00.783066,28.7261,6.0
2025-11-25 12:04:00.837612,28.7806,5.0
2025-11-25 12:04:00.883078,28.8261,8.0
2025-11-25 12:04:00.942446,28.8855,11.0
2025-11-25 12:04:00.986809,28.9298,13.0
2025-11-25 12:04:01.030811,28.9739,11.0
2025-11-25 12:04:01.088418,29.0315,13.0
2025-11-25 12:04:01.133194,29.0762,-5.0
2025-11-25 12:04:01.187176,29.1302,1.0
2025-11-25 12:04:01.231330,29.1744,6.0
2025-11-25 12:04:01.285673,29.2287,7.0
2025-11-25 12:04:01.332932,29.276,6.0
2025-11-25 12:04:01.385511,29.3286,5.0
2025-11-25 12:04:01.440070,29.3831,5.0
2025-11-25 12:04:01.486665,29.4297,4.0
2025-11-25 12:04:01.530258,29.4733,4.0
2025-11-25 12:04:01.584404,29.5275,3.0
2025-11-25 12:04:01.630603,29.5736,1.0
2025-11-25 12:04:01.690667,29.6337,32.0
2025-11-25 12:04:01.745059,29.6881,29.0
2025-11-25 12:04:01.786669,29.7297,6.0
2025-11-25 12:04:01.842365,29.7854,23.0
2025-11-25 12:04:01.889560,29.8326,2.0
2025-11-25 12:04:01.933717,29.8768,2.0
2025-11-25 12:04:01.989672,29.9327,2.0
2025-11-25 12:04:02.036311,29.9794,2.0
2025-11-25 12:04:02.080766,30.0238,1.0
2025-11-25 12:04:02.135472,30.0785,1.0
2025-11-25 12:04:02.183428,30.1265,1.0
2025-11-25 12:04:02.239197,30.1822,1.0
2025-11-25 12:04:02.294235,30.2373,1.0
2025-11-25 12:04:02.336584,30.2796,29.0
2025-11-25 12:04:02.385682,30.3287,33.0
2025-11-25 12:04:02.438437,30.3815,32.0
2025-11-25 12:04:02.482222,30.4253,100.0
2025-11-25 12:04:02.537642,30.4807,96.0
2025-11-25 12:04:02.585237,30.5283,89.0
2025-11-25 12:04:02.640024,30.5831,80.0
2025-11-25 12:04:02.684439,30.6275,76.0
2025-11-25 12:04:02.730483,30.6735,71.0
2025-11-25 12:04:02.787255,30.7303,65.0
2025-11-25 12:04:02.830395,30.7734,60.0
2025-11-25 12:04:02.889367,30.8324,56.0
2025-11-25 12:04:02.935328,30.8784,52.0
2025-11-25 12:04:02.987576,30.9306,48.0
2025-11-25 12:04:03.033636,30.9767,45.0
2025-11-25 12:04:03.087578,31.0306,42.0
2025-11-25 12:04:03.134162,31.0772,39.0
2025-11-25 12:04:03.179731,31.1228,36.0
2025-11-25 12:04:03.239553,31.1826,32.0
2025-11-25 12:04:03.282702,31.2257,20.0
2025-11-25 12:04:03.338093,31.2811,23.0
2025-11-25 12:04:03.383041,31.3261,15.0
2025-11-25 12:04:03.439160,31.3822,18.0
2025-11-25 12:04:03.483366,31.4264,17.0
2025-11-25 12:04:03.537563,31.4806,15.0
2025-11-25 12:04:03.582545,31.5256,15.0
2025-11-25 12:04:03.640912,31.5839,13.0
2025-11-25 12:04:03.682761,31.6258,13.0
2025-11-25 12:04:03.733185,31.6762,11.0
2025-11-25 12:04:03.788044,31.7311,10.0
2025-11-25 12:04:03.831344,31.7744,10.0
2025-11-25 12:04:03.890155,31.8332,8.0
2025-11-25 12:04:03.932338,31.8754,8.0
2025-11-25 12:04:03.979081,31.9221,21.0
2025-11-25 12:04:04.037889,31.9809,47.0
2025-11-25 12:04:04.081252,32.0243,46.0
2025-11-25 12:04:04.139802,32.0829,48.0
2025-11-25 12:04:04.184453,32.1275,38.0
2025-11-25 12:04:04.238260,32.1813,5.0
2025-11-25 12:04:04.286148,32.2292,5.0
2025-11-25 12:04:04.328058,32.2711,4.0
2025-11-25 12:04:04.385503,32.3286,4.0
2025-11-25 12:04:04.432982,32.376,3.0
2025-11-25 12:04:04.489009,32.432,3.0
2025-11-25 12:04:04.537014,32.4801,3.0
2025-11-25 12:04:04.580369,32.5234,2.0
2025-11-25 12:04:04.634347,32.5774,2.0
2025-11-25 12:04:04.678611,32.6216,2.0
2025-11-25 12:04:04.738639,32.6817,2.0
2025-11-25 12:04:04.782400,32.7254,3.0
2025-11-25 12:04:04.835858,32.7789,3.0
2025-11-25 12:04:04.886214,32.8293,2.0
2025-11-25 12:04:04.939568,32.8826,0.0
2025-11-25 12:04:04.984259,32.9273,0.0
2025-11-25 12:04:05.031995,32.975,0.0
2025-11-25 12:04:05.087762,33.0308,0.0
2025-11-25 12:04:05.131911,33.0749,0.0
2025-11-25 12:04:05.185852,33.1289,0.0
2025-11-25 12:04:05.230671,33.1737,0.0
2025-11-25 12:04:05.291390,33.2344,0.0
2025-11-25 12:04:05.332233,33.2753,0.0
2025-11-25 12:04:05.386612,33.3296,0.0
2025-11-25 12:04:05.430958,33.374,0.0
2025-11-25 12:04:05.485216,33.4283,0.0
2025-11-25 12:04:05.528713,33.4718,0.0
2025-11-25 12:04:05.589990,33.533,0.0
2025-11-25 12:04:05.632043,33.5751,1.0
2025-11-25 12:04:05.681514,33.6245,2.0
2025-11-25 12:04:05.737753,33.6808,5.0
2025-11-25 12:04:05.786985,33.73,10.0
2025-11-25 12:04:05.835833,33.7789,12.0
2025-11-25 12:04:05.888045,33.8311,32.0
2025-11-25 12:04:05.932115,33.8752,14.0
2025-11-25 12:04:05.987379,33.9304,16.0
2025-11-25 12:04:06.034234,33.9773,16.0
2025-11-25 12:04:06.078899,34.0219,8.0
2025-11-25 12:04:06.139710,34.0827,8.0
2025-11-25 12:04:06.182037,34.1251,9.0
2025-11-25 12:04:06.236492,34.1795,9.0
2025-11-25 12:04:06.279336,34.2224,8.0
2025-11-25 12:04:06.338589,34.2816,7.0
2025-11-25 12:04:06.383896,34.3269,6.0
2025-11-25 12:04:06.427731,34.3708,5.0
2025-11-25 12:04:06.483328,34.4264,3.0
2025-11-25 12:04:06.527791,34.4708,22.0
2025-11-25 12:04:06.584510,34.5276,20.0
2025-11-25 12:04:06.628653,34.5717,21.0
2025-11-25 12:04:06.683236,34.6263,1.0
2025-11-25 12:04:06.732102,34.6751,1.0
2025-11-25 12:04:06.780746,34.7238,1.0
2025-11-25 12:04:06.833511,34.7766,0.0
2025-11-25 12:04:06.879707,34.8227,0.0
2025-11-25 12:04:06.938808,34.8818,0.0
2025-11-25 12:04:06.979847,34.9229,0.0
2025-11-25 12:04:07.035759,34.9788,0.0
2025-11-25 12:04:07.079218,35.0223,-1.0
2025-11-25 12:04:07.137956,35.081,-4.0
2025-11-25 12:04:07.182124,35.1252,-4.0
2025-11-25 12:04:07.229103,35.1721,-4.0
2025-11-25 12:04:07.283986,35.227,90.0
2025-11-25 12:04:07.328975,35.272,86.0
2025-11-25 12:04:07.381599,35.3247,82.0
2025-11-25 12:04:07.426609,35.3696,75.0
2025-11-25 12:04:07.482651,35.4257,71.0
2025-11-25 12:04:07.542821,35.4859,66.0
2025-11-25 12:04:07.580675,35.5237,61.0
2025-11-25 12:04:07.635027,35.5781,57.0
2025-11-25 12:04:07.682209,35.6253,53.0
2025-11-25 12:04:07.725602,35.6686,50.0
2025-11-25 12:04:07.786471,35.7295,47.0
2025-11-25 12:04:07.828554,35.7716,44.0
2025-11-25 12:04:07.885230,35.8283,41.0
2025-11-25 12:04:07.926762,35.8698,37.0
2025-11-25 12:04:07.981597,35.9246,36.0
2025-11-25 12:04:08.031095,35.9741,32.0
2025-11-25 12:04:08.083535,36.0266,-4.0
2025-11-25 12:04:08.129354,36.0724,-5.0
2025-11-25 12:04:08.183463,36.1265,-4.0
2025-11-25 12:04:08.225566,36.1686,89.0
2025-11-25 12:04:08.280614,36.2237,50.0
2025-11-25 12:04:08.336111,36.2791,48.0
2025-11-25 12:04:08.378566,36.3216,44.0
2025-11-25 12:04:08.434521,36.3776,41.0
2025-11-25 12:04:08.488443,36.4315,39.0
2025-11-25 12:04:08.530021,36.4731,38.0
2025-11-25 12:04:08.574863,36.5179,35.0
2025-11-25 12:04:08.630475,36.5735,33.0
2025-11-25 12:04:08.677115,36.6202,31.0
2025-11-25 12:04:08.733000,36.676,29.0
2025-11-25 12:04:08.777258,36.7203,27.0
2025-11-25 12:04:08.825309,36.7683,26.0
2025-11-25 12:04:08.885490,36.8285,24.0
2025-11-25 12:04:08.928310,36.8713,32.0
2025-11-25 12:04:08.981924,36.925,-5.0
2025-11-25 12:04:09.024999,36.968,-5.0
2025-11-25 12:04:09.084020,37.0271,-5.0
2025-11-25 12:04:09.129022,37.0721,-4.0
2025-11-25 12:04:09.183392,37.1264,10.0
2025-11-25 12:04:09.229249,37.1723,89.0
2025-11-25 12:04:09.286939,37.23,107.0
2025-11-25 12:04:09.329573,37.2726,78.0
2025-11-25 12:04:09.374411,37.3174,74.0
2025-11-25 12:04:09.435056,37.3781,69.0
2025-11-25 12:04:09.477310,37.4203,66.0
2025-11-25 12:04:09.531482,37.4745,61.0
2025-11-25 12:04:09.575029,37.5181,57.0
2025-11-25 12:04:09.630279,37.5733,54.0
2025-11-25 12:04:09.678216,37.6212,50.0
2025-11-25 12:04:09.731166,37.6742,47.0
2025-11-25 12:04:09.778096,37.7211,44.0
2025-11-25 12:04:09.831144,37.7742,-1.0
2025-11-25 12:04:09.875203,37.8182,14.0
2025-11-25 12:04:09.934305,37.8773,-6.0
2025-11-25 12:04:09.975604,37.9186,-6.0
2025-11-25 12:04:10.031647,37.9747,99.0
2025-11-25 12:04:10.076519,38.0196,26.0
2025-11-25 12:04:10.132900,38.076,89.0
2025-11-25 12:04:10.178985,38.122,59.0
2025-11-25 12:04:10.233702,38.1767,57.0
2025-11-25 12:04:10.277214,38.2203,54.0
2025-11-25 12:04:10.332456,38.2755,51.0
2025-11-25 12:04:10.380892,38.3239,48.0
2025-11-25 12:04:10.433350,38.3764,45.0
2025-11-25 12:04:10.479664,38.4227,43.0
2025-11-25 12:04:10.533305,38.4763,41.0
2025-11-25 12:04:10.576051,38.5191,38.0
2025-11-25 12:04:10.633077,38.5761,67.0
2025-11-25 12:04:10.673865,38.6169,10.0
2025-11-25 12:04:10.730543,38.6736,-6.0
2025-11-25 12:04:10.777974,38.721,-6.0
2025-11-25 12:04:10.831769,38.7748,-3.0
2025-11-25 12:04:10.880396,38.8234,31.0
2025-11-25 12:04:10.922692,38.8657,30.0
2025-11-25 12:04:10.979195,38.9222,27.0
2025-11-25 12:04:11.027458,38.9705,26.0
2025-11-25 12:04:11.083244,39.0263,24.0
2025-11-25 12:04:11.126640,39.0697,24.0
2025-11-25 12:04:11.175146,39.1182,22.0
2025-11-25 12:04:11.236342,39.1794,21.0
2025-11-25 12:04:11.278219,39.2213,21.0
2025-11-25 12:04:11.327502,39.2705,20.0
2025-11-25 12:04:11.376322,39.3194,19.0
2025-11-25 12:04:11.434898,39.3779,19.0
2025-11-25 12:04:11.479049,39.4221,-6.0
2025-11-25 12:04:11.522537,39.4656,-7.0
2025-11-25 12:04:11.577876,39.5209,13.0
2025-11-25 12:04:11.639403,39.5824,20.0
2025-11-25 12:04:11.680896,39.6239,20.0
2025-11-25 12:04:11.728037,39.6711,19.0
2025-11-25 12:04:11.784705,39.7277,18.0
2025-11-25 12:04:11.827423,39.7705,17.0
2025-11-25 12:04:11.882030,39.8251,17.0
2025-11-25 12:04:11.929814,39.8729,16.0
2025-11-25 12:04:11.975106,39.9181,15.0
2025-11-25 12:04:12.033485,39.9765,16.0
2025-11-25 12:04:12.076885,40.0199,20.0
2025-11-25 12:04:12.131731,40.0748,23.0
2025-11-25 12:04:12.180763,40.1238,17.0
2025-11-25 12:04:12.223196,40.1662,22.0
2025-11-25 12:04:12.279320,40.2224,21.0
2025-11-25 12:04:12.324970,40.268,12.0
2025-11-25 12:04:12.380257,40.3233,118.0
2025-11-25 12:04:12.425005,40.368,53.0
2025-11-25 12:04:12.484369,40.4274,64.0
2025-11-25 12:04:12.525908,40.4689,68.0
2025-11-25 12:04:12.581496,40.5245,38.0
2025-11-25 12:04:12.627440,40.5705,79.0
2025-11-25 12:04:12.674985,40.618,35.0
2025-11-25 12:04:12.728033,40.6711,39.0
2025-11-25 12:04:12.781694,40.7247,64.0
2025-11-25 12:04:12.827721,40.7708,44.0
2025-11-25 12:04:12.873768,40.8168,83.0
2025-11-25 12:04:12.928807,40.8718,26.0
2025-11-25 12:04:12.972654,40.9157,28.0
2025-11-25 12:04:13.032795,40.9758,33.0
2025-11-25 12:04:13.075769,41.0188,58.0
2025-11-25 12:04:13.131874,41.0749,113.0
2025-11-25 12:04:13.174372,41.1174,197.0
2025-11-25 12:04:13.229786,41.1728,215.0
2025-11-25 12:04:13.278378,41.2214,267.0
2025-11-25 12:04:13.330747,41.2738,280.0
2025-11-25 12:04:13.375642,41.3187,290.0
2025-11-25 12:04:13.430948,41.374,315.0
2025-11-25 12:04:13.478945,41.422,340.0
2025-11-25 12:04:13.523865,41.4669,335.0
2025-11-25 12:04:13.584679,41.5277,348.0
2025-11-25 12:04:13.628135,41.5712,352.0
2025-11-25 12:04:13.682621,41.6257,358.0
2025-11-25 12:04:13.725994,41.669,342.0
2025-11-25 12:04:13.780916,41.724,310.0
2025-11-25 12:04:13.829932,41.773,278.0
2025-11-25 12:04:13.872722,41.8158,193.0
2025-11-25 12:04:13.935529,41.8786,111.0
2025-11-25 12:04:13.977719,41.9208,54.0
2025-11-25 12:04:14.032516,41.9756,25.0
2025-11-25 12:04:14.077980,42.021,15.0
2025-11-25 12:04:14.123755,42.0668,16.0
2025-11-25 12:04:14.181330,42.1244,16.0
2025-11-25 12:04:14.229265,42.1723,17.0
2025-11-25 12:04:14.271869,42.2149,17.0
2025-11-25 12:04:14.328549,42.2716,17.0
2025-11-25 12:04:14.372167,42.3152,17.0
2025-11-25 12:04:14.428792,42.3718,17.0
2025-11-25 12:04:14.480815,42.4239,18.0
2025-11-25 12:04:14.527601,42.4707,19.0
2025-11-25 12:04:14.582281,42.5253,18.0
2025-11-25 12:04:14.627821,42.5709,19.0
2025-11-25 12:04:14.680476,42.6235,19.0
2025-11-25 12:04:14.726828,42.6699,19.0
2025-11-25 12:04:14.780877,42.7239,19.0
2025-11-25 12:04:14.827031,42.7701,20.0
2025-11-25 12:04:14.885164,42.8282,20.0
2025-11-25 12:04:14.924997,42.868,20.0
2025-11-25 12:04:14.981485,42.9245,20.0
2025-11-25 12:04:15.030725,42.9738,21.0
2025-11-25 12:04:15.074056,43.0171,22.0
2025-11-25 12:04:15.128102,43.0711,25.0
2025-11-25 12:04:15.171478,43.1145,43.0
2025-11-25 12:04:15.230256,43.1733,160.0
2025-11-25 12:04:15.277843,43.2209,169.0
2025-11-25 12:04:15.331403,43.2744,168.0
2025-11-25 12:04:15.375426,43.3185,170.0
2025-11-25 12:04:15.434005,43.377,168.0
2025-11-25 12:04:15.476702,43.4197,169.0
2025-11-25 12:04:15.523932,43.467,169.0
2025-11-25 12:04:15.580695,43.5237,165.0
2025-11-25 12:04:15.626139,43.5692,167.0
2025-11-25 12:04:15.673413,43.6165,167.0
2025-11-25 12:04:15.733553,43.6766,164.0
2025-11-25 12:04:15.777068,43.7201,169.0
2025-11-25 12:04:15.824686,43.7677,165.0
2025-11-25 12:04:15.881413,43.8245,165.0
2025-11-25 12:04:15.924228,43.8673,162.0
2025-11-25 12:04:15.972641,43.9157,163.0
2025-11-25 12:04:16.026771,43.9698,165.0
2025-11-25 12:04:16.075919,44.019,165.0
2025-11-25 12:04:16.125647,44.0687,162.0
2025-11-25 12:04:16.176927,44.12,167.0
2025-11-25 12:04:16.224261,44.1673,169.0
2025-11-25 12:04:16.279725,44.2228,172.0
2025-11-25 12:04:16.325159,44.2682,171.0
2025-11-25 12:04:16.371361,44.3144,172.0
2025-11-25 12:04:16.430777,44.3738,172.0
2025-11-25 12:04:16.473378,44.4164,170.0
2025-11-25 12:04:16.530269,44.4733,172.0
2025-11-25 12:04:16.575041,44.5181,164.0
2025-11-25 12:04:16.629830,44.5729,163.0
